id,X,input,output,out_i,rules
261,11,4_1_3,4p0_1_3_4_5_6_7_8_9_10_11_12_13_14_15,12,00000100011001000_010_000000
261,12,4_1_3,4p0_1_3_4_5_6_7_8_9_10_11_12_13_14_15,13,00000100011001000_010_000000
261,13,4_1_3,4p0_1_3_4_5_6_7_8_9_10_11_12_13_14_15,14,00000100011001000_010_000000
261,14,4_1_3,4p0_1_3_4_5_6_7_8_9_10_11_12_13_14_15,15,00000100011001000_010_000000
262,0,4_1_3,4_1_3_3_3_3_3_3_3_3_3_3_3_3_3,4,00000000001011000_010_000000
262,1,4_1_3,4_1_3_3_3_3_3_3_3_3_3_3_3_3_3,1,00000000001011000_010_000000
262,2,4_1_3,4_1_3_3_3_3_3_3_3_3_3_3_3_3_3,3,00000000001011000_010_000000
262,3,4_1_3,4_1_3_3_3_3_3_3_3_3_3_3_3_3_3,3,00000000001011000_010_000000
262,4,4_1_3,4_1_3_3_3_3_3_3_3_3_3_3_3_3_3,3,00000000001011000_010_000000
262,5,4_1_3,4_1_3_3_3_3_3_3_3_3_3_3_3_3_3,3,00000000001011000_010_000000
262,6,4_1_3,4_1_3_3_3_3_3_3_3_3_3_3_3_3_3,3,00000000001011000_010_000000
262,7,4_1_3,4_1_3_3_3_3_3_3_3_3_3_3_3_3_3,3,00000000001011000_010_000000
262,8,4_1_3,4_1_3_3_3_3_3_3_3_3_3_3_3_3_3,3,00000000001011000_010_000000
262,9,4_1_3,4_1_3_3_3_3_3_3_3_3_3_3_3_3_3,3,00000000001011000_010_000000
262,10,4_1_3,4_1_3_3_3_3_3_3_3_3_3_3_3_3_3,3,00000000001011000_010_000000
262,11,4_1_3,4_1_3_3_3_3_3_3_3_3_3_3_3_3_3,3,00000000001011000_010_000000
262,12,4_1_3,4_1_3_3_3_3_3_3_3_3_3_3_3_3_3,3,00000000001011000_010_000000
262,13,4_1_3,4_1_3_3_3_3_3_3_3_3_3_3_3_3_3,3,00000000001011000_010_000000
262,14,4_1_3,4_1_3_3_3_3_3_3_3_3_3_3_3_3_3,3,00000000001011000_010_000000
263,0,4_1_3,4_1_3_4_5_6_7_8_9_10_11_12_13_14_15,4,00000000011001000_010_000000
263,1,4_1_3,4_1_3_4_5_6_7_8_9_10_11_12_13_14_15,1,00000000011001000_010_000000
263,2,4_1_3,4_1_3_4_5_6_7_8_9_10_11_12_13_14_15,3,00000000011001000_010_000000
263,3,4_1_3,4_1_3_4_5_6_7_8_9_10_11_12_13_14_15,4,00000000011001000_010_000000
263,4,4_1_3,4_1_3_4_5_6_7_8_9_10_11_12_13_14_15,5,00000000011001000_010_000000
263,5,4_1_3,4_1_3_4_5_6_7_8_9_10_11_12_13_14_15,6,00000000011001000_010_000000
263,6,4_1_3,4_1_3_4_5_6_7_8_9_10_11_12_13_14_15,7,00000000011001000_010_000000
263,7,4_1_3,4_1_3_4_5_6_7_8_9_10_11_12_13_14_15,8,00000000011001000_010_000000
263,8,4_1_3,4_1_3_4_5_6_7_8_9_10_11_12_13_14_15,9,00000000011001000_010_000000
263,9,4_1_3,4_1_3_4_5_6_7_8_9_10_11_12_13_14_15,10,00000000011001000_010_000000
263,10,4_1_3,4_1_3_4_5_6_7_8_9_10_11_12_13_14_15,11,00000000011001000_010_000000
263,11,4_1_3,4_1_3_4_5_6_7_8_9_10_11_12_13_14_15,12,00000000011001000_010_000000
263,12,4_1_3,4_1_3_4_5_6_7_8_9_10_11_12_13_14_15,13,00000000011001000_010_000000
263,13,4_1_3,4_1_3_4_5_6_7_8_9_10_11_12_13_14_15,14,00000000011001000_010_000000
263,14,4_1_3,4_1_3_4_5_6_7_8_9_10_11_12_13_14_15,15,00000000011001000_010_000000
264,0,4_1_3,4_1_3_12_60_360_2520_20160_181440_1814400_19958400_239500800_3113510400_43589145600_653837184000,4,01000001011001000_010_000000
264,1,4_1_3,4_1_3_12_60_360_2520_20160_181440_1814400_19958400_239500800_3113510400_43589145600_653837184000,1,01000001011001000_010_000000
264,2,4_1_3,4_1_3_12_60_360_2520_20160_181440_1814400_19958400_239500800_3113510400_43589145600_653837184000,3,01000001011001000_010_000000
264,3,4_1_3,4_1_3_12_60_360_2520_20160_181440_1814400_19958400_239500800_3113510400_43589145600_653837184000,12,01000001011001000_010_000000
264,4,4_1_3,4_1_3_12_60_360_2520_20160_181440_1814400_19958400_239500800_3113510400_43589145600_653837184000,60,01000001011001000_010_000000
264,5,4_1_3,4_1_3_12_60_360_2520_20160_181440_1814400_19958400_239500800_3113510400_43589145600_653837184000,360,01000001011001000_010_000000
264,6,4_1_3,4_1_3_12_60_360_2520_20160_181440_1814400_19958400_239500800_3113510400_43589145600_653837184000,2520,01000001011001000_010_000000
264,7,4_1_3,4_1_3_12_60_360_2520_20160_181440_1814400_19958400_239500800_3113510400_43589145600_653837184000,20160,01000001011001000_010_000000
264,8,4_1_3,4_1_3_12_60_360_2520_20160_181440_1814400_19958400_239500800_3113510400_43589145600_653837184000,181440,01000001011001000_010_000000
264,9,4_1_3,4_1_3_12_60_360_2520_20160_181440_1814400_19958400_239500800_3113510400_43589145600_653837184000,1814400,01000001011001000_010_000000
264,10,4_1_3,4_1_3_12_60_360_2520_20160_181440_1814400_19958400_239500800_3113510400_43589145600_653837184000,19958400,01000001011001000_010_000000
264,11,4_1_3,4_1_3_12_60_360_2520_20160_181440_1814400_19958400_239500800_3113510400_43589145600_653837184000,239500800,01000001011001000_010_000000
264,12,4_1_3,4_1_3_12_60_360_2520_20160_181440_1814400_19958400_239500800_3113510400_43589145600_653837184000,3113510400,01000001011001000_010_000000
264,13,4_1_3,4_1_3_12_60_360_2520_20160_181440_1814400_19958400_239500800_3113510400_43589145600_653837184000,43589145600,01000001011001000_010_000000
264,14,4_1_3,4_1_3_12_60_360_2520_20160_181440_1814400_19958400_239500800_3113510400_43589145600_653837184000,653837184000,01000001011001000_010_000000
265,0,4_1_3,4_1_3p0_4p0_5p0_6p0_7p0_8p0_9p0_10p0_11p0_12p0_13p0_14p0_15p0,4,00000100011001000_010_000000
265,1,4_1_3,4_1_3p0_4p0_5p0_6p0_7p0_8p0_9p0_10p0_11p0_12p0_13p0_14p0_15p0,1,00000100011001000_010_000000
265,2,4_1_3,4_1_3p0_4p0_5p0_6p0_7p0_8p0_9p0_10p0_11p0_12p0_13p0_14p0_15p0,3,00000100011001000_010_000000
265,3,4_1_3,4_1_3p0_4p0_5p0_6p0_7p0_8p0_9p0_10p0_11p0_12p0_13p0_14p0_15p0,4,00000100011001000_010_000000
265,4,4_1_3,4_1_3p0_4p0_5p0_6p0_7p0_8p0_9p0_10p0_11p0_12p0_13p0_14p0_15p0,5,00000100011001000_010_000000
265,5,4_1_3,4_1_3p0_4p0_5p0_6p0_7p0_8p0_9p0_10p0_11p0_12p0_13p0_14p0_15p0,6,00000100011001000_010_000000
265,6,4_1_3,4_1_3p0_4p0_5p0_6p0_7p0_8p0_9p0_10p0_11p0_12p0_13p0_14p0_15p0,7,00000100011001000_010_000000
265,7,4_1_3,4_1_3p0_4p0_5p0_6p0_7p0_8p0_9p0_10p0_11p0_12p0_13p0_14p0_15p0,8,00000100011001000_010_000000
265,8,4_1_3,4_1_3p0_4p0_5p0_6p0_7p0_8p0_9p0_10p0_11p0_12p0_13p0_14p0_15p0,9,00000100011001000_010_000000
265,9,4_1_3,4_1_3p0_4p0_5p0_6p0_7p0_8p0_9p0_10p0_11p0_12p0_13p0_14p0_15p0,10,00000100011001000_010_000000
265,10,4_1_3,4_1_3p0_4p0_5p0_6p0_7p0_8p0_9p0_10p0_11p0_12p0_13p0_14p0_15p0,11,00000100011001000_010_000000
265,11,4_1_3,4_1_3p0_4p0_5p0_6p0_7p0_8p0_9p0_10p0_11p0_12p0_13p0_14p0_15p0,12,00000100011001000_010_000000
265,12,4_1_3,4_1_3p0_4p0_5p0_6p0_7p0_8p0_9p0_10p0_11p0_12p0_13p0_14p0_15p0,13,00000100011001000_010_000000
265,13,4_1_3,4_1_3p0_4p0_5p0_6p0_7p0_8p0_9p0_10p0_11p0_12p0_13p0_14p0_15p0,14,00000100011001000_010_000000
265,14,4_1_3,4_1_3p0_4p0_5p0_6p0_7p0_8p0_9p0_10p0_11p0_12p0_13p0_14p0_15p0,15,00000100011001000_010_000000
266,0,4_1_3,4_1_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0,4,00000100001011000_010_000000
266,1,4_1_3,4_1_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0,1,00000100001011000_010_000000
266,2,4_1_3,4_1_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0,3,00000100001011000_010_000000
266,3,4_1_3,4_1_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0,3,00000100001011000_010_000000
266,4,4_1_3,4_1_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0,3,00000100001011000_010_000000
266,5,4_1_3,4_1_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0,3,00000100001011000_010_000000
266,6,4_1_3,4_1_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0,3,00000100001011000_010_000000
266,7,4_1_3,4_1_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0,3,00000100001011000_010_000000
266,8,4_1_3,4_1_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0,3,00000100001011000_010_000000
266,9,4_1_3,4_1_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0,3,00000100001011000_010_000000
266,10,4_1_3,4_1_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0,3,00000100001011000_010_000000
266,11,4_1_3,4_1_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0,3,00000100001011000_010_000000
266,12,4_1_3,4_1_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0,3,00000100001011000_010_000000
266,13,4_1_3,4_1_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0,3,00000100001011000_010_000000
266,14,4_1_3,4_1_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0_3p0,3,00000100001011000_010_000000
267,0,4_1_3,4p0_1_3_3_3_3_3_3_3_3_3_3_3_3_3,4,00000100001011000_010_000000
267,1,4_1_3,4p0_1_3_3_3_3_3_3_3_3_3_3_3_3_3,1,00000100001011000_010_000000
267,2,4_1_3,4p0_1_3_3_3_3_3_3_3_3_3_3_3_3_3,3,00000100001011000_010_000000
267,3,4_1_3,4p0_1_3_3_3_3_3_3_3_3_3_3_3_3_3,3,00000100001011000_010_000000
267,4,4_1_3,4p0_1_3_3_3_3_3_3_3_3_3_3_3_3_3,3,00000100001011000_010_000000
267,5,4_1_3,4p0_1_3_3_3_3_3_3_3_3_3_3_3_3_3,3,00000100001011000_010_000000
267,6,4_1_3,4p0_1_3_3_3_3_3_3_3_3_3_3_3_3_3,3,00000100001011000_010_000000
267,7,4_1_3,4p0_1_3_3_3_3_3_3_3_3_3_3_3_3_3,3,00000100001011000_010_000000
267,8,4_1_3,4p0_1_3_3_3_3_3_3_3_3_3_3_3_3_3,3,00000100001011000_010_000000
267,9,4_1_3,4p0_1_3_3_3_3_3_3_3_3_3_3_3_3_3,3,00000100001011000_010_000000
267,10,4_1_3,4p0_1_3_3_3_3_3_3_3_3_3_3_3_3_3,3,00000100001011000_010_000000
267,11,4_1_3,4p0_1_3_3_3_3_3_3_3_3_3_3_3_3_3,3,00000100001011000_010_000000
267,12,4_1_3,4p0_1_3_3_3_3_3_3_3_3_3_3_3_3_3,3,00000100001011000_010_000000
267,13,4_1_3,4p0_1_3_3_3_3_3_3_3_3_3_3_3_3_3,3,00000100001011000_010_000000
267,14,4_1_3,4p0_1_3_3_3_3_3_3_3_3_3_3_3_3_3,3,00000100001011000_010_000000
268,0,4_1_3,4_1p0_3_4_5_6_7_8_9_10_11_12_13_14_15,4,00000100011001000_010_000000
268,1,4_1_3,4_1p0_3_4_5_6_7_8_9_10_11_12_13_14_15,1,00000100011001000_010_000000
268,2,4_1_3,4_1p0_3_4_5_6_7_8_9_10_11_12_13_14_15,3,00000100011001000_010_000000
268,3,4_1_3,4_1p0_3_4_5_6_7_8_9_10_11_12_13_14_15,4,00000100011001000_010_000000
268,4,4_1_3,4_1p0_3_4_5_6_7_8_9_10_11_12_13_14_15,5,00000100011001000_010_000000
268,5,4_1_3,4_1p0_3_4_5_6_7_8_9_10_11_12_13_14_15,6,00000100011001000_010_000000
268,6,4_1_3,4_1p0_3_4_5_6_7_8_9_10_11_12_13_14_15,7,00000100011001000_010_000000
268,7,4_1_3,4_1p0_3_4_5_6_7_8_9_10_11_12_13_14_15,8,00000100011001000_010_000000
268,8,4_1_3,4_1p0_3_4_5_6_7_8_9_10_11_12_13_14_15,9,00000100011001000_010_000000
268,9,4_1_3,4_1p0_3_4_5_6_7_8_9_10_11_12_13_14_15,10,00000100011001000_010_000000
268,10,4_1_3,4_1p0_3_4_5_6_7_8_9_10_11_12_13_14_15,11,00000100011001000_010_000000
268,11,4_1_3,4_1p0_3_4_5_6_7_8_9_10_11_12_13_14_15,12,00000100011001000_010_000000
268,12,4_1_3,4_1p0_3_4_5_6_7_8_9_10_11_12_13_14_15,13,00000100011001000_010_000000
268,13,4_1_3,4_1p0_3_4_5_6_7_8_9_10_11_12_13_14_15,14,00000100011001000_010_000000
268,14,4_1_3,4_1p0_3_4_5_6_7_8_9_10_11_12_13_14_15,15,00000100011001000_010_000000
269,0,2_5_-3,2p0_5p0_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,2,00001200010100100_010_000000
269,1,2_5_-3,2p0_5p0_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,5,00001200010100100_010_000000
269,2,2_5_-3,2p0_5p0_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-3,00001200010100100_010_000000
269,3,2_5_-3,2p0_5p0_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-4,00001200010100100_010_000000
269,4,2_5_-3,2p0_5p0_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-5,00001200010100100_010_000000
269,5,2_5_-3,2p0_5p0_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-6,00001200010100100_010_000000
269,6,2_5_-3,2p0_5p0_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-7,00001200010100100_010_000000
269,7,2_5_-3,2p0_5p0_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-8,00001200010100100_010_000000
269,8,2_5_-3,2p0_5p0_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-9,00001200010100100_010_000000
269,9,2_5_-3,2p0_5p0_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-10,00001200010100100_010_000000
269,10,2_5_-3,2p0_5p0_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-11,00001200010100100_010_000000
269,11,2_5_-3,2p0_5p0_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-12,00001200010100100_010_000000
269,12,2_5_-3,2p0_5p0_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-13,00001200010100100_010_000000
269,13,2_5_-3,2p0_5p0_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-14,00001200010100100_010_000000
269,14,2_5_-3,2p0_5p0_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-15,00001200010100100_010_000000
270,0,2_5_-3,2_5_-3_5_-3_5_-3_5_-3_5_-3_5_-3_5_-3,2,00101001000200100_010_000000
270,1,2_5_-3,2_5_-3_5_-3_5_-3_5_-3_5_-3_5_-3_5_-3,5,00101001000200100_010_000000
270,2,2_5_-3,2_5_-3_5_-3_5_-3_5_-3_5_-3_5_-3_5_-3,-3,00101001000200100_010_000000
270,3,2_5_-3,2_5_-3_5_-3_5_-3_5_-3_5_-3_5_-3_5_-3,5,00101001000200100_010_000000
270,4,2_5_-3,2_5_-3_5_-3_5_-3_5_-3_5_-3_5_-3_5_-3,-3,00101001000200100_010_000000
270,5,2_5_-3,2_5_-3_5_-3_5_-3_5_-3_5_-3_5_-3_5_-3,5,00101001000200100_010_000000
270,6,2_5_-3,2_5_-3_5_-3_5_-3_5_-3_5_-3_5_-3_5_-3,-3,00101001000200100_010_000000
270,7,2_5_-3,2_5_-3_5_-3_5_-3_5_-3_5_-3_5_-3_5_-3,5,00101001000200100_010_000000
270,8,2_5_-3,2_5_-3_5_-3_5_-3_5_-3_5_-3_5_-3_5_-3,-3,00101001000200100_010_000000
270,9,2_5_-3,2_5_-3_5_-3_5_-3_5_-3_5_-3_5_-3_5_-3,5,00101001000200100_010_000000
270,10,2_5_-3,2_5_-3_5_-3_5_-3_5_-3_5_-3_5_-3_5_-3,-3,00101001000200100_010_000000
270,11,2_5_-3,2_5_-3_5_-3_5_-3_5_-3_5_-3_5_-3_5_-3,5,00101001000200100_010_000000
270,12,2_5_-3,2_5_-3_5_-3_5_-3_5_-3_5_-3_5_-3_5_-3,-3,00101001000200100_010_000000
270,13,2_5_-3,2_5_-3_5_-3_5_-3_5_-3_5_-3_5_-3_5_-3,5,00101001000200100_010_000000
270,14,2_5_-3,2_5_-3_5_-3_5_-3_5_-3_5_-3_5_-3_5_-3,-3,00101001000200100_010_000000
271,0,2_5_-3,2p0_5_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,2,00001100010100100_010_000000
271,1,2_5_-3,2p0_5_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,5,00001100010100100_010_000000
271,2,2_5_-3,2p0_5_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-3,00001100010100100_010_000000
271,3,2_5_-3,2p0_5_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-4,00001100010100100_010_000000
271,4,2_5_-3,2p0_5_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-5,00001100010100100_010_000000
271,5,2_5_-3,2p0_5_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-6,00001100010100100_010_000000
271,6,2_5_-3,2p0_5_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-7,00001100010100100_010_000000
271,7,2_5_-3,2p0_5_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-8,00001100010100100_010_000000
271,8,2_5_-3,2p0_5_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-9,00001100010100100_010_000000
271,9,2_5_-3,2p0_5_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-10,00001100010100100_010_000000
271,10,2_5_-3,2p0_5_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-11,00001100010100100_010_000000
271,11,2_5_-3,2p0_5_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-12,00001100010100100_010_000000
271,12,2_5_-3,2p0_5_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-13,00001100010100100_010_000000
271,13,2_5_-3,2p0_5_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-14,00001100010100100_010_000000
271,14,2_5_-3,2p0_5_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-15,00001100010100100_010_000000
272,0,2_5_-3,2_5p0_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3,2,00001100000110100_010_000000
272,1,2_5_-3,2_5p0_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3,5,00001100000110100_010_000000
272,2,2_5_-3,2_5p0_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3,-3,00001100000110100_010_000000
272,3,2_5_-3,2_5p0_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3,-3,00001100000110100_010_000000
272,4,2_5_-3,2_5p0_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3,-3,00001100000110100_010_000000
272,5,2_5_-3,2_5p0_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3,-3,00001100000110100_010_000000
272,6,2_5_-3,2_5p0_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3,-3,00001100000110100_010_000000
272,7,2_5_-3,2_5p0_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3,-3,00001100000110100_010_000000
272,8,2_5_-3,2_5p0_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3,-3,00001100000110100_010_000000
272,9,2_5_-3,2_5p0_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3,-3,00001100000110100_010_000000
272,10,2_5_-3,2_5p0_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3,-3,00001100000110100_010_000000
272,11,2_5_-3,2_5p0_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3,-3,00001100000110100_010_000000
272,12,2_5_-3,2_5p0_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3,-3,00001100000110100_010_000000
272,13,2_5_-3,2_5p0_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3,-3,00001100000110100_010_000000
272,14,2_5_-3,2_5p0_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3,-3,00001100000110100_010_000000
273,0,2_5_-3,2_5_-3p0_8p0_-11p0_19p0_-30p0_49p0_-79p0_128p0_-207p0_335p0_-542p0_877p0_-1419p0,2,00101101100100100_010_000000
273,1,2_5_-3,2_5_-3p0_8p0_-11p0_19p0_-30p0_49p0_-79p0_128p0_-207p0_335p0_-542p0_877p0_-1419p0,5,00101101100100100_010_000000
273,2,2_5_-3,2_5_-3p0_8p0_-11p0_19p0_-30p0_49p0_-79p0_128p0_-207p0_335p0_-542p0_877p0_-1419p0,-3,00101101100100100_010_000000
273,3,2_5_-3,2_5_-3p0_8p0_-11p0_19p0_-30p0_49p0_-79p0_128p0_-207p0_335p0_-542p0_877p0_-1419p0,8,00101101100100100_010_000000
273,4,2_5_-3,2_5_-3p0_8p0_-11p0_19p0_-30p0_49p0_-79p0_128p0_-207p0_335p0_-542p0_877p0_-1419p0,-11,00101101100100100_010_000000
273,5,2_5_-3,2_5_-3p0_8p0_-11p0_19p0_-30p0_49p0_-79p0_128p0_-207p0_335p0_-542p0_877p0_-1419p0,19,00101101100100100_010_000000
273,6,2_5_-3,2_5_-3p0_8p0_-11p0_19p0_-30p0_49p0_-79p0_128p0_-207p0_335p0_-542p0_877p0_-1419p0,-30,00101101100100100_010_000000
273,7,2_5_-3,2_5_-3p0_8p0_-11p0_19p0_-30p0_49p0_-79p0_128p0_-207p0_335p0_-542p0_877p0_-1419p0,49,00101101100100100_010_000000
273,8,2_5_-3,2_5_-3p0_8p0_-11p0_19p0_-30p0_49p0_-79p0_128p0_-207p0_335p0_-542p0_877p0_-1419p0,-79,00101101100100100_010_000000
273,9,2_5_-3,2_5_-3p0_8p0_-11p0_19p0_-30p0_49p0_-79p0_128p0_-207p0_335p0_-542p0_877p0_-1419p0,128,00101101100100100_010_000000
273,10,2_5_-3,2_5_-3p0_8p0_-11p0_19p0_-30p0_49p0_-79p0_128p0_-207p0_335p0_-542p0_877p0_-1419p0,-207,00101101100100100_010_000000
273,11,2_5_-3,2_5_-3p0_8p0_-11p0_19p0_-30p0_49p0_-79p0_128p0_-207p0_335p0_-542p0_877p0_-1419p0,335,00101101100100100_010_000000
273,12,2_5_-3,2_5_-3p0_8p0_-11p0_19p0_-30p0_49p0_-79p0_128p0_-207p0_335p0_-542p0_877p0_-1419p0,-542,00101101100100100_010_000000
273,13,2_5_-3,2_5_-3p0_8p0_-11p0_19p0_-30p0_49p0_-79p0_128p0_-207p0_335p0_-542p0_877p0_-1419p0,877,00101101100100100_010_000000
273,14,2_5_-3,2_5_-3p0_8p0_-11p0_19p0_-30p0_49p0_-79p0_128p0_-207p0_335p0_-542p0_877p0_-1419p0,-1419,00101101100100100_010_000000
274,0,2_5_-3,2_5p0_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,2,00001100010100100_010_000000
274,1,2_5_-3,2_5p0_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,5,00001100010100100_010_000000
274,2,2_5_-3,2_5p0_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-3,00001100010100100_010_000000
274,3,2_5_-3,2_5p0_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-4,00001100010100100_010_000000
274,4,2_5_-3,2_5p0_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-5,00001100010100100_010_000000
274,5,2_5_-3,2_5p0_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-6,00001100010100100_010_000000
274,6,2_5_-3,2_5p0_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-7,00001100010100100_010_000000
274,7,2_5_-3,2_5p0_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-8,00001100010100100_010_000000
274,8,2_5_-3,2_5p0_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-9,00001100010100100_010_000000
274,9,2_5_-3,2_5p0_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-10,00001100010100100_010_000000
274,10,2_5_-3,2_5p0_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-11,00001100010100100_010_000000
274,11,2_5_-3,2_5p0_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-12,00001100010100100_010_000000
274,12,2_5_-3,2_5p0_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-13,00001100010100100_010_000000
274,13,2_5_-3,2_5p0_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-14,00001100010100100_010_000000
274,14,2_5_-3,2_5p0_-3_-4_-5_-6_-7_-8_-9_-10_-11_-12_-13_-14_-15,-15,00001100010100100_010_000000
275,0,2_5_-3,2p0_5_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3,2,00001100000110100_010_000000
275,1,2_5_-3,2p0_5_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3,5,00001100000110100_010_000000
275,2,2_5_-3,2p0_5_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3,-3,00001100000110100_010_000000
275,3,2_5_-3,2p0_5_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3,-3,00001100000110100_010_000000
275,4,2_5_-3,2p0_5_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3_-3,-3,00001100000110100_010_000000
